timestamp,t_bmp,presion_hpa,altitud,t_dht,humedad
841525657,22.3,1008.9,36.53,23.7,60.8
841525658,22.3,1008.9,36.2,23.7,60.8
841525659,22.3,1008.89,36.37,23.7,60.8
841525660,22.3,1008.91,35.78,23.7,60.8
841525661,22.3,1008.93,36.37,23.7,60.8
841525662,22.3,1008.9,36.45,23.7,60.8
841525663,22.3,1008.9,35.78,23.7,60.8
841525664,22.3,1008.96,36.2,23.7,60.7
841525665,22.3,1008.88,36.62,23.7,60.7
841525666,22.3,1008.93,35.95,23.7,60.7
841525667,22.3,1008.93,35.78,23.7,60.7
841525668,22.3,1008.96,35.7,23.7,60.8
841525669,22.3,1008.96,35.36,23.7,60.8
841525670,22.3,1008.98,35.78,23.7,60.8
841525671,22.3,1008.82,36.2,23.7,60.7
841525672,22.3,1009.02,35.7,23.7,60.7
841525673,22.3,1008.9,36.62,23.7,60.7
841525674,22.3,1008.89,35.78,23.7,60.7
841525675,22.3,1008.84,36.95,23.7,60.7
841525676,22.3,1008.95,36.28,23.7,60.7
841525677,22.3,1008.93,36.7,23.7,60.6
841525678,22.3,1009.01,35.61,23.7,60.6
841525679,22.3,1008.77,36.62,23.7,60.6
841525680,22.3,1008.91,36.2,23.7,60.6
841525681,22.3,1008.93,36.2,23.7,60.6
841525682,22.3,1008.91,36.11,23.7,60.6
841525683,22.3,1008.88,36.11,23.7,60.6
841525729,22.3,1008.93,36.2,23.7,60.7
841525729,22.3,1008.94,36.37,23.7,60.7
841525729,22.3,1008.93,36.53,23.7,60.7
841525729,22.306,None,None,23.3,61.1
841525730,22.2,1009.02,35.86,23.3,61.1
841525730,22.2,1008.93,36.11,23.3,61.3
841525731,22.1,1008.87,36.28,23.3,61.3
841525732,22.2,1008.96,35.78,23.3,61.4
841525733,22.1,1008.96,36.2,23.3,61.4
841525734,22.1,1008.97,35.86,23.3,61.4
841525735,22.2,1008.99,36.53,23.2,61.4
841525736,22.2,1009.02,35.36,23.2,61.4
841525737,22.2,1008.98,35.28,23.2,61.7
841525738,22.1,1008.94,36.11,23.2,61.7
841525739,22.2,1008.92,36.28,23.2,61.9
841525740,22.2,1008.99,35.45,23.2,61.9
841525741,22.2,1009.0,35.28,23.2,62.0
841525742,22.1,1008.85,36.03,23.2,62.0
841525743,22.1,1008.99,36.45,23.2,62.0
841525744,22.1,1008.97,36.53,23.2,62.1
841525745,22.1,1008.92,36.11,23.2,62.1
841525746,22.2,1008.92,35.95,23.2,62.1
841525747,22.1,1008.92,36.2,23.2,62.1
841525748,22.1,1008.87,36.62,23.1,62.2
841525749,22.1,1008.93,35.78,23.1,62.2
841525750,22.2,1008.98,36.37,23.1,62.2
841525751,22.2,1008.91,36.11,23.1,62.2
841525752,22.2,1008.84,36.11,23.1,62.2
841525753,22.2,1008.92,36.03,23.1,62.3
841525754,22.1,1008.94,35.78,23.1,62.3
841525755,22.1,1008.92,36.45,23.1,62.4
841525756,22.1,1008.92,35.78,23.1,62.4
841525757,22.1,1008.85,35.86,23.1,62.4
841525758,22.1,1008.97,35.53,23.1,62.4
841525759,22.1,1008.96,35.61,23.1,62.4
841525760,22.1,1008.89,36.28,23.1,62.3
841525761,22.1,1008.92,36.11,23.1,62.3
841525762,22.1,1008.88,36.03,23.1,62.4
841525763,22.1,1008.96,35.78,23.1,62.4
841525764,22.1,1008.97,36.11,23.1,62.3
841525765,22.1,1008.99,35.86,23.1,62.3
841525766,22.1,1008.88,35.36,23.1,62.3
841525767,22.1,1008.89,37.78,23.1,62.3
841525768,22.1,1008.95,35.7,23.1,62.3
841525769,22.1,1009.0,37.37,23.0,62.3
841525770,22.1,1008.81,35.78,23.0,62.3
841525771,22.1,1008.9,36.78,23.0,62.3
841525772,22.1,1008.92,35.7,23.0,62.3
841525773,22.1,1008.95,36.87,23.0,62.4
841525774,22.1,1008.93,36.37,23.0,62.4
841525775,22.1,1008.95,36.53,23.0,62.4
841525776,22.1,1008.93,36.28,23.0,62.4
841525777,22.1,1008.95,37.95,23.0,62.4
841525778,22.1,1008.88,35.36,23.0,62.4
841525779,22.1,1008.93,36.03,23.0,62.4
841525780,22.1,1008.94,36.11,23.0,62.4
841525781,22.1,1009.02,36.2,23.0,62.4
841525782,22.1,1008.97,36.2,23.0,62.4
841525783,22.1,1008.93,35.78,23.0,62.4
841525784,22.1,1008.97,35.7,23.0,62.4
841525785,22.1,1008.94,37.12,23.0,62.4
841525786,22.1,1008.82,36.62,23.0,62.4
841525787,22.1,1008.92,35.95,22.9,62.4
841525788,22.1,1008.88,35.86,22.9,62.4
841525789,22.1,1008.94,35.7,22.9,62.5
841525790,22.1,1008.92,36.78,22.9,62.5
841525791,22.1,1008.89,36.62,22.9,62.5
841525792,22.1,1008.91,36.7,22.9,62.5
841525793,22.1,1008.91,36.11,22.9,62.5
841525794,22.1,1008.94,36.03,22.9,62.6
841525795,22.1,1008.87,36.2,22.9,62.6
841525796,22.1,1008.93,35.45,22.9,62.7
841525797,22.1,1009.0,35.95,22.9,62.7
841525798,22.1,1008.98,36.28,22.9,62.7
841525799,22.1,1009.01,35.61,22.9,62.7
841525800,22.1,1008.9,36.11,22.9,62.7
841525801,22.1,1008.94,36.28,22.9,62.7
841525802,22.1,1008.87,36.62,22.9,62.7
841525803,22.1,1008.91,36.78,22.9,62.9
841525804,22.1,1008.9,35.53,22.9,62.9
841525805,22.1,1008.99,35.28,22.9,63.0
841525806,22.1,1008.99,35.45,22.9,63.0
841525807,22.1,1008.99,35.2,22.9,63.0
841525808,22.1,1009.0,36.11,22.9,63.0
841525809,22.1,1008.92,36.37,22.9,63.0
841525810,22.1,1008.98,35.78,22.9,63.0
841525811,22.1,1008.98,36.2,22.9,63.0
841525812,22.1,1009.0,35.11,22.9,63.1
841525813,22.1,1008.95,35.95,22.9,63.1
841525814,22.1,1008.91,35.45,22.9,63.1
841525815,22.1,1009.01,34.94,22.9,63.0
841525816,22.1,1009.0,35.45,22.9,63.0
841525817,22.2,1008.97,35.7,22.9,63.1
841525818,22.2,1008.96,35.45,22.9,63.1
841525819,22.1,1008.99,37.12,22.9,63.0
841525820,22.1,1008.78,36.95,22.9,63.0
841525821,22.2,1008.92,36.2,22.9,63.0
841525822,22.2,1008.93,35.95,22.9,63.0
841525823,22.1,1009.01,35.28,22.9,63.0
841525824,22.1,1008.91,34.94,22.9,63.0
841525825,22.1,1008.89,35.36,22.9,63.0
841525826,22.1,1008.87,35.7,22.9,63.1
841525827,22.1,1008.99,35.78,22.9,63.1
841525828,22.1,1008.95,35.86,22.8,63.0
841525829,22.1,1008.97,35.7,22.8,63.0
841525830,22.1,1008.99,35.28,22.8,63.0
841525831,22.1,1008.96,35.86,22.9,63.1
841525832,22.1,1008.97,36.03,22.9,63.1
841525833,22.1,1009.02,35.61,22.8,63.1
841525834,22.1,1008.9,35.78,22.8,63.1
841525835,22.1,1008.97,35.53,22.8,63.1
841525836,22.1,1008.95,35.45,22.8,63.1
841525837,22.1,1009.02,35.2,22.8,63.1
841525838,22.1,1008.94,35.95,22.8,63.1
841525839,22.1,1008.89,36.53,22.8,63.1
841525840,22.1,1009.0,35.45,22.8,63.2
841525841,22.1,1008.91,35.95,22.8,63.2
841525842,22.1,1008.92,35.28,22.8,63.0
841525843,22.1,1008.93,36.37,22.8,63.0
841525844,22.1,1008.83,37.37,22.8,63.1
841525845,22.1,1008.93,35.28,22.8,63.1
841525846,22.1,1008.92,35.53,22.8,63.1
841525847,22.1,1009.01,35.53,22.8,63.1
841525848,22.1,1008.91,36.53,22.8,63.1
841525849,22.1,1008.85,36.78,22.8,63.1
841525850,22.1,1008.94,35.28,22.8,63.1
841525851,22.1,1008.96,36.2,22.8,63.1
841525852,22.1,1008.94,35.95,22.8,63.1
841525853,22.1,1008.9,35.03,22.8,63.1
841525854,22.1,1008.94,36.2,22.8,63.1
841525855,22.1,1008.93,35.78,22.8,63.1
841525856,22.1,1008.91,36.11,22.8,63.1
841525857,22.1,1008.95,35.11,22.8,63.1
841525858,22.1,1008.96,36.2,22.8,63.1
841525859,22.1,1009.04,35.95,22.8,63.1
841525860,22.1,1008.96,35.95,22.8,63.1
841525861,22.1,1008.94,35.95,22.8,63.1
841525862,22.1,1008.9,35.36,22.8,63.1
841525863,22.1,1008.84,36.03,22.8,63.1
841525864,22.1,1008.94,35.78,22.8,63.1
841525865,22.1,1008.93,36.53,22.8,63.1
841525866,22.1,1008.93,35.86,22.8,63.1
841525867,22.1,1008.91,35.78,22.8,63.0
841525868,22.1,1008.96,36.7,22.8,63.0
841525869,22.1,1008.97,36.03,22.8,63.0
841525870,22.1,1008.87,35.61,22.8,63.0
841525871,22.1,1008.9,35.86,22.8,63.0
841525872,22.1,1008.97,36.03,22.8,63.1
841525873,22.1,1008.91,36.11,22.8,63.1
841525874,22.1,1008.89,36.2,22.8,63.0
841525875,22.1,1008.93,36.2,22.8,63.0
841525876,22.1,1008.9,35.7,22.8,63.1
841525877,22.1,1008.96,35.7,22.8,63.1
841525878,22.1,1008.95,36.03,22.8,63.1
841525879,22.1,1008.94,35.53,22.8,63.1
841525880,22.1,1008.99,35.45,22.8,63.1
841525881,22.1,1008.97,35.95,22.8,63.1
841525882,22.1,1008.96,36.03,22.8,63.1
841525883,22.1,1008.87,35.53,22.8,63.1
841525884,22.1,1008.93,36.03,22.8,63.1
841525885,22.1,1008.94,36.03,22.8,63.0
841525886,22.1,1008.95,35.78,22.8,63.0
841525887,22.1,1008.91,35.61,22.8,63.0
841525888,22.1,1009.0,35.7,22.8,63.0
841525889,22.1,1008.88,35.95,22.8,63.0
841525890,22.1,1009.0,35.78,22.8,63.0
841525891,22.1,1008.92,36.2,22.8,63.0
841525892,22.1,1008.85,37.12,22.8,63.1
841525893,22.1,1008.96,36.2,22.8,63.1
841525894,22.1,1008.94,35.95,22.8,63.1
841525895,22.1,1008.93,35.53,22.8,63.0
841525896,22.1,1008.97,35.61,22.8,63.0
841525897,22.1,1008.89,35.61,22.8,63.0
841525898,22.1,1008.91,36.78,22.8,63.0
841525899,22.1,1008.87,36.62,22.8,63.0
841525900,22.1,1008.94,35.61,22.8,63.0
841525901,22.1,1008.85,36.95,22.9,63.0
841525902,22.1,1008.91,36.45,22.9,63.0
841525903,22.1,1008.9,36.28,22.9,63.0
841525904,22.1,1008.87,35.61,22.9,63.0
841525905,22.1,1008.92,35.45,22.9,63.0
841525906,22.1,1008.98,36.11,22.8,63.0
841525907,22.1,1008.94,35.45,22.8,63.0
841525908,22.1,1008.94,35.86,22.8,63.0
841525909,22.1,1008.9,35.78,22.8,63.0
841525910,22.1,1008.91,36.2,22.8,63.0
841525911,22.1,1008.92,35.61,22.9,63.0
841525912,22.1,1009.0,35.86,22.9,63.0
841525913,22.1,1008.88,36.03,22.9,63.0
841525914,22.1,1008.97,35.53,22.9,63.0
841525915,22.1,1008.89,35.45,22.9,63.0
841525916,22.1,1009.0,35.78,22.9,63.0
841525917,22.1,1008.96,36.03,22.9,62.9
841525918,22.1,1009.01,35.7,22.9,62.9
841525919,22.1,1008.91,36.53,22.9,62.9
841525920,22.1,1008.91,36.45,22.9,62.9
841525921,22.1,1008.94,35.95,22.9,62.9
841525922,22.1,1008.9,35.61,22.9,62.9
841525923,22.1,1008.96,35.95,22.9,62.9
841525924,22.1,1009.0,35.7,22.9,62.9
841525925,22.1,1008.94,35.11,22.9,62.9
841525926,22.1,1008.93,37.03,22.9,62.9
841525927,22.1,1008.85,36.37,22.9,62.9
841525928,22.1,1009.0,35.36,22.9,62.9
841525929,22.1,1008.96,36.28,22.9,62.8
841525930,22.1,1008.89,36.62,22.9,62.8
841525931,22.1,1008.92,35.7,22.9,62.9
841525932,22.1,1008.94,36.45,22.9,62.9
841525933,22.1,1008.87,35.7,22.8,62.9
841525934,22.1,1008.95,35.7,22.8,62.9
841525935,22.1,1008.99,35.7,22.8,62.9
841525936,22.1,1008.95,35.7,22.9,62.9
841525937,22.1,1008.99,35.36,22.9,62.9
841525938,22.1,1009.03,35.45,22.9,62.9
841525939,22.1,1008.97,35.2,22.9,62.9
841525940,22.1,1008.91,35.7,22.8,62.9
841525941,22.1,1009.05,35.45,22.8,62.9
841525942,22.1,1008.9,35.28,22.8,62.9
841525943,22.1,1008.94,35.53,22.8,62.9
841525944,22.1,1008.97,35.7,22.8,62.9
841525945,22.1,1009.02,35.2,22.8,62.9
841525946,22.1,1008.84,36.95,22.8,62.9
841525947,22.1,1008.97,34.78,22.8,62.9
841525948,22.1,1008.93,34.69,22.8,62.9
841525949,22.1,1008.89,36.45,22.8,62.9
841525950,22.1,1008.88,35.45,22.8,62.9
841525951,22.1,1008.96,36.11,22.8,62.9
841525952,22.1,1008.9,35.45,22.8,62.9
841525953,22.1,1008.92,35.53,22.8,62.9
841525954,22.1,1008.88,36.7,22.9,62.9
841525955,22.1,1008.91,36.53,22.9,62.9
841525956,22.1,1008.91,36.7,22.8,62.9
841525957,22.1,1008.94,36.2,22.8,62.9
841525958,22.1,1008.91,35.95,22.8,62.9
841525959,22.1,1008.94,35.45,22.8,62.9
841525960,22.1,1008.91,36.2,22.8,62.9
841525961,22.1,1009.06,35.61,22.8,62.9
841525962,22.1,1008.88,36.45,22.8,62.9
841525963,22.1,1008.97,36.2,22.8,63.0
841525964,22.1,1008.94,36.11,22.8,63.0
841525965,22.1,1008.92,35.95,22.8,63.0
841525966,22.1,1008.96,35.95,22.8,63.0
841525967,22.1,1008.88,35.36,22.8,63.0
841525968,22.1,1008.97,36.37,22.8,63.0
841525969,22.1,1008.93,36.28,22.8,63.0
841525970,22.1,1008.99,35.45,22.8,62.9
841525971,22.1,1008.97,34.94,22.8,62.9
841525972,22.1,1008.97,35.53,22.8,63.0
841525973,22.1,1008.99,35.2,22.8,63.0
841525974,22.1,1009.08,36.03,22.8,63.0
841525975,22.1,1008.95,35.95,22.8,63.0
841525976,22.1,1008.96,34.69,22.8,63.0
841525977,22.1,1008.9,35.53,22.9,62.9
841525978,22.1,1008.99,35.78,22.9,62.9
841525979,22.1,1008.92,35.2,22.8,63.0
841525980,22.1,1008.97,35.36,22.8,63.0
841525981,22.1,1008.97,35.61,22.8,63.0
841525982,22.1,1008.93,36.45,22.8,63.0
841525983,22.1,1008.83,35.28,22.8,63.0
841525984,22.1,1008.99,35.78,22.8,63.0
841525985,22.1,1008.96,35.28,22.8,63.0
841525986,22.1,1008.93,35.11,22.9,63.0
841525987,22.1,1008.94,35.7,22.9,63.0
841525988,22.1,1008.89,36.2,22.8,63.0
841525989,22.1,1008.88,36.2,22.8,63.0
841525990,22.1,1009.02,35.45,22.8,63.0
841525991,22.1,1008.95,35.61,22.8,63.0
841525992,22.1,1008.94,36.28,22.8,63.0
841525993,22.2,1008.91,36.62,22.8,63.0
841525994,22.1,1008.92,36.03,22.8,63.0
841525995,22.1,1008.94,36.11,22.8,63.0
841525996,22.1,1008.95,35.86,22.8,63.0
841525997,22.2,1008.9,35.53,22.9,63.0
841525998,22.1,1008.94,36.28,22.9,63.0
841525999,22.2,1008.93,36.03,22.9,63.0
841526000,22.1,1008.97,35.53,22.8,63.0
841526001,22.1,1009.02,35.28,22.8,63.0
841526002,22.1,1009.0,35.95,22.8,62.9
841526003,22.1,1008.99,35.45,22.8,62.9
841526004,22.1,1009.01,35.78,22.8,62.9
841526005,22.1,1008.92,35.7,22.8,62.9
841526006,22.1,1008.99,35.53,22.8,62.9
841526007,22.1,1008.93,36.37,22.9,62.9
841526008,22.1,1008.97,35.78,22.9,62.9
841526009,22.1,1008.98,35.61,22.8,63.0
841526010,22.2,1008.9,36.2,22.8,63.0
841526011,22.1,1008.94,35.53,22.8,63.0
841526012,22.1,1008.92,36.28,22.8,63.0
841526013,22.1,1009.0,35.36,22.8,62.9
841526014,22.1,1008.98,36.03,22.8,62.9
841526015,22.2,1009.02,35.53,22.8,62.9
841526016,22.1,1008.91,35.95,22.8,63.0
841526017,22.1,1009.0,35.28,22.8,63.0
841526018,22.1,1009.0,36.62,22.9,62.9
841526019,22.1,1008.93,35.7,22.9,62.9
841526020,22.1,1008.97,36.28,22.9,63.0
841526021,22.1,1008.97,35.28,22.9,63.0
841526022,22.1,1008.94,35.11,22.9,63.0
841526023,22.1,1008.92,35.36,22.9,63.0
841526024,22.1,1008.93,36.11,22.9,63.0
841526025,22.1,1009.02,36.03,22.8,63.0
841526026,22.1,1008.93,35.7,22.8,63.0
841526027,22.1,1008.99,35.61,22.9,63.0
841526028,22.1,1008.94,35.53,22.9,63.0
841526029,22.1,1008.86,35.78,22.9,63.0
841526030,22.1,1009.01,36.03,22.9,63.0
841526031,22.1,1008.93,35.53,22.9,63.0
841526032,22.1,1008.9,35.11,22.8,63.0
841526033,22.1,1008.89,35.86,22.8,63.0
841526034,22.1,1008.92,36.28,22.9,63.0
841526035,22.1,1009.04,36.03,22.9,63.0
841526036,22.1,1008.94,36.37,22.8,62.9
841526037,22.1,1008.97,35.86,22.8,62.9
841526038,22.1,1008.97,35.2,22.8,62.9
841526039,22.1,1008.93,36.11,22.9,63.0
841526040,22.1,1008.89,35.86,22.9,63.0
841526041,22.1,1008.96,35.45,22.9,62.9
841526042,22.1,1008.9,35.7,22.9,62.9
841526043,22.1,1008.89,35.53,22.9,62.9
841526044,22.1,1008.9,36.11,22.9,62.9
841526045,22.1,1008.99,35.7,22.8,62.8
841526046,22.1,1008.83,36.53,22.8,62.8
841526047,22.1,1008.93,36.37,22.8,62.8
841526048,22.1,1008.88,35.45,22.8,62.9
841526049,22.1,1008.98,35.78,22.8,62.9
841526050,22.1,1008.9,36.03,22.8,62.8
841526051,22.1,1008.97,35.45,22.8,62.8
841526052,22.1,1008.98,35.36,22.8,62.9
841526053,22.1,1008.94,35.86,22.8,62.9
841526054,22.1,1008.89,36.2,22.8,62.9
841526055,22.1,1008.95,36.03,22.8,62.9
841526056,22.1,1008.99,35.53,22.8,62.9
841526057,22.1,1009.02,35.78,22.8,63.0
841526058,22.1,1008.91,35.36,22.8,63.0
841526059,22.1,1008.89,37.03,22.8,63.0
841526060,22.1,1008.91,36.11,22.8,63.0
841526061,22.1,1008.97,35.45,22.8,63.0
841526062,22.1,1009.0,35.36,22.8,63.0
841526063,22.2,1008.99,35.36,22.8,63.0
841526064,22.1,1009.0,35.95,22.8,63.0
841526065,22.1,1008.98,35.2,22.8,63.0
841526066,22.1,1009.02,35.78,22.7,63.1
841526067,22.1,1009.0,35.45,22.7,63.1
841526068,22.1,1008.96,35.7,22.7,63.1
841526069,22.1,1008.97,35.61,22.7,63.1
841526070,22.1,1008.93,36.03,22.7,63.1
841526071,22.1,1008.94,36.2,22.8,63.2
841526072,22.1,1008.93,35.11,22.8,63.2
841526073,22.1,1008.92,35.86,22.7,63.1
841526074,22.1,1008.98,36.53,22.7,63.1
841526075,22.1,1009.0,35.95,22.7,63.2
841526076,22.1,1008.93,36.03,22.7,63.2
841526077,22.1,1008.96,36.53,22.8,63.2
841526078,22.1,1008.99,36.7,22.8,63.2
841526079,22.1,1009.02,35.78,22.8,63.2
841526080,22.1,1008.96,35.61,22.7,63.2
841526081,22.1,1008.92,35.78,22.7,63.2
841526082,22.1,1008.91,36.03,22.8,63.2
841526083,22.1,1008.91,35.53,22.8,63.2
841526084,22.1,1008.9,35.28,22.8,63.2
841526085,22.1,1008.9,36.45,22.8,63.2
841526086,22.1,1008.87,36.03,22.8,63.2
841526087,22.1,1008.88,36.53,22.8,63.2
841526088,22.1,1008.89,35.45,22.8,63.2
841526089,22.1,1008.91,35.95,22.7,63.2
841526090,22.1,1008.91,36.11,22.7,63.2
841526091,22.1,1008.94,36.2,22.7,63.3
841526092,22.1,1008.9,36.2,22.7,63.3
841526093,22.1,1009.01,35.95,22.8,63.2
841526094,22.1,1009.0,35.78,22.8,63.2
841526095,22.1,1008.84,36.28,22.8,63.2
841526096,22.1,1009.0,35.7,22.7,63.2
841526097,22.1,1008.93,35.28,22.7,63.2
841526098,22.1,1008.99,36.2,22.7,63.2
841526099,22.1,1008.96,35.53,22.7,63.2
841526100,22.1,1008.92,36.03,22.7,63.2
841526101,22.1,1009.0,35.86,22.7,63.2
841526102,22.1,1008.99,36.28,22.7,63.2
841526103,22.1,1008.91,36.03,22.7,63.2
841526104,22.1,1008.92,35.53,22.7,63.2
841526105,22.1,1008.97,36.45,22.7,63.2
841526106,22.1,1008.9,35.53,22.7,63.2
841526107,22.1,1008.91,35.78,22.7,63.2
841526108,22.1,1009.02,35.53,22.7,63.2
841526109,22.1,1008.93,35.36,22.7,63.3
841526110,22.1,1008.99,35.95,22.7,63.3
841526111,22.1,1009.05,35.36,22.7,63.3
841526112,22.0,1009.0,35.53,22.6,63.3
841526113,22.1,1008.92,35.28,22.6,63.3
841526114,22.0,1008.95,36.37,22.6,63.3
841526115,22.0,1008.99,35.28,22.6,63.3
841526116,22.0,1008.94,35.2,22.6,63.3
841526117,22.0,1008.99,35.78,22.6,63.3
841526118,22.0,1008.93,35.95,22.6,63.3
841526119,22.0,1008.79,35.78,22.6,63.3
841526120,22.0,1008.97,35.95,22.6,63.3
841526121,22.0,1008.95,35.45,22.6,63.4
841526122,22.0,1008.98,36.11,22.6,63.4
841526123,22.0,1008.92,35.95,22.6,63.4
841526124,22.0,1008.95,35.78,22.6,63.4
841526125,22.0,1008.92,35.36,22.6,63.4
841526126,22.0,1008.94,36.03,22.6,63.4
841526127,22.0,1008.86,35.86,22.6,63.4
841526128,22.0,1008.96,35.78,22.6,63.5
841526129,22.0,1008.92,35.7,22.6,63.5
841526130,22.0,1008.9,35.53,22.6,63.5
841526131,22.0,1008.92,36.62,22.6,63.5
841526132,22.0,1008.97,35.11,22.5,63.6
841526133,22.0,1008.98,35.36,22.5,63.6
841526134,22.0,1008.85,36.87,22.5,63.6
841526135,22.0,1008.91,35.7,22.5,63.6
841526136,22.0,1008.99,35.11,22.5,63.6
841526137,22.0,1008.89,35.95,22.5,63.6
841526138,22.0,1008.92,35.7,22.5,63.6
841526139,22.0,1009.0,36.78,22.5,63.6
841526140,22.0,1008.95,35.78,22.5,63.6
841526141,22.0,1009.08,35.78,22.5,63.7
841526142,22.0,1008.95,35.28,22.5,63.7
841526143,22.0,1008.9,36.95,22.5,63.7
841526144,22.0,1008.91,36.03,22.5,63.7
841526145,22.0,1008.98,36.11,22.5,63.7
841526146,22.0,1008.88,35.95,22.5,63.7
841526147,22.0,1008.94,35.61,22.5,63.7
841526148,22.0,1008.94,35.86,22.6,63.8
841526149,22.0,1008.9,36.28,22.6,63.8
841526150,22.0,1008.98,36.53,22.6,63.8
841526151,22.0,1008.92,35.78,22.5,63.7
841526152,22.0,1008.94,36.45,22.5,63.7
841526153,22.0,1008.98,35.45,22.5,63.7
841526154,22.0,1009.04,36.03,22.5,63.7
841526155,22.0,1008.96,36.62,22.5,63.8
841526156,22.0,1008.89,35.86,22.5,63.8
841526157,22.0,1008.95,36.03,22.5,63.8
841526158,22.0,1008.98,35.61,22.5,63.8
841526159,22.0,1008.95,36.45,22.5,63.8
841526160,22.0,1008.95,36.03,22.5,63.8
841526161,22.0,1008.97,35.78,22.5,63.8
841526162,22.0,1009.04,35.36,22.6,63.8
841526222,22.0,1008.92,36.62,22.6,63.8
841526222,22.0,1008.95,35.11,22.6,63.8
841526222,22.0,1009.0,35.7,22.6,63.8
841526223,22.0,1008.89,35.53,22.6,63.7
841526223,22.0,1008.96,36.37,22.6,63.7
841526224,22.0,1008.96,36.37,22.6,63.7
841526225,22.0,1008.88,35.95,22.6,63.7
841526226,22.1,1008.84,36.28,22.6,63.7
841526227,22.0,1008.9,35.95,22.6,63.7
841526228,22.0,1008.92,35.7,22.6,63.7
841526229,22.0,1008.96,36.11,22.6,63.7
841526230,22.0,1008.83,35.36,22.6,63.7
841526231,22.0,1008.89,35.11,22.6,63.7
841526232,22.0,1008.89,35.45,22.6,63.7
841526233,22.0,1008.91,36.53,22.6,63.7
841526234,22.0,1008.9,35.36,22.6,63.7
841526235,22.0,1008.96,35.78,22.6,63.7
841526236,22.0,1008.91,36.95,22.6,63.7
841526237,22.0,1008.85,36.53,22.6,63.7
841526238,22.0,1008.86,36.37,22.6,63.7
841526239,22.1,1008.88,36.53,22.6,63.7
841526240,22.1,1008.89,36.2,22.6,63.7
841526241,22.0,1009.02,35.45,22.6,63.7
841526242,22.0,1008.82,36.7,22.6,63.7
841526243,22.0,1008.87,35.86,22.6,63.7
841526244,22.0,1008.91,35.36,22.6,63.7
841526245,22.0,1008.96,35.95,22.6,63.7
841526246,22.0,1009.01,36.7,22.6,63.7
841526247,22.0,1008.94,35.7,22.6,63.7
841526248,22.0,1008.93,36.62,22.6,63.7
841526249,22.0,1008.81,37.78,22.6,63.7
841526250,22.0,1008.83,36.37,22.6,63.7
841526251,22.0,1008.8,36.45,22.6,63.7
841526252,22.0,1008.83,37.03,22.6,63.7
841526253,22.0,1008.95,36.2,22.6,63.6
841526254,22.0,1008.88,35.11,22.6,63.6
841526255,22.0,1008.91,36.37,22.6,63.6
841526256,22.0,1008.87,36.78,22.6,63.7
841526257,22.0,1008.85,36.53,22.6,63.7
841526258,22.0,1008.89,35.7,22.6,63.7
841526259,22.0,1008.97,36.28,22.6,63.7
841526260,22.0,1008.89,35.95,22.6,63.7
841526261,22.0,1008.9,36.37,22.6,63.7
841526262,22.0,1008.94,36.28,22.6,63.7
841526263,22.0,1008.87,36.45,22.6,63.7
841526264,22.0,1008.92,36.37,22.6,63.7
841526265,22.0,1008.85,36.28,22.6,63.7
841526266,22.0,1008.92,36.78,22.6,63.7
841526267,22.0,1008.8,37.12,22.6,63.7
841526268,22.0,1008.87,36.78,22.6,63.7
841526269,22.0,1008.91,36.11,22.6,63.7
841526270,22.0,1008.8,36.03,22.6,63.7
841526271,22.0,1008.89,36.45,22.6,63.7
841526272,22.0,1008.92,35.61,22.6,63.7
841526273,22.0,1008.88,35.78,22.6,63.7
841526274,22.0,1008.82,36.28,22.6,63.7
841526275,22.0,1008.83,36.45,22.6,63.7
841526276,22.0,1008.84,36.03,22.5,63.7
841526277,22.0,1008.92,36.7,22.5,63.7
841526278,22.0,1008.79,36.7,22.5,63.7
841526279,22.0,1008.88,35.86,22.5,63.7
841526280,22.0,1008.91,35.86,22.5,63.7
841526281,22.0,1008.92,35.2,22.5,63.7
841526282,22.0,1008.86,36.2,22.5,63.7
841526283,22.0,1008.89,36.95,22.5,63.7
841526284,22.0,1008.93,35.95,22.5,63.7
841526285,22.0,1008.84,36.53,22.5,63.8
841526286,22.0,1008.85,35.78,22.5,63.8
841526287,22.0,1008.95,35.7,22.5,63.8
841526288,22.0,1008.81,36.37,22.5,63.8
841526289,22.0,1008.9,35.95,22.5,63.8
841526290,21.9,1008.89,36.28,22.5,63.9
841526291,22.0,1008.84,35.61,22.5,63.9
841526292,22.0,1008.87,36.78,22.4,63.9
841526293,21.9,1008.84,36.53,22.4,63.9
841526294,21.9,1008.9,35.78,22.4,63.9
841526295,21.9,1008.86,36.7,22.4,63.9
841526296,21.9,1008.87,36.7,22.4,63.9
841526297,22.0,1008.91,36.28,22.4,64.0
841526298,21.9,1008.86,36.11,22.4,64.0
841526299,21.9,1008.84,36.28,22.4,64.0
841526300,21.9,1008.97,36.2,22.4,64.0
841526301,21.9,1008.96,36.11,22.4,64.0
841526302,21.9,1008.9,35.28,22.4,64.0
841526303,21.9,1008.86,36.37,22.4,64.0
841526304,21.9,1008.9,36.28,22.4,64.1
841526305,21.9,1008.83,36.45,22.4,64.1
841526306,21.9,1008.79,36.7,22.4,64.1
841526307,21.9,1008.9,36.28,22.4,64.1
841526308,21.9,1008.92,36.03,22.3,64.1
841526309,21.9,1008.91,36.45,22.3,64.1
841526310,21.9,1008.92,36.03,22.3,64.1
841526311,21.9,1008.89,36.03,22.3,64.2
